center,left,right,steering,throttle,brake,speed
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_26_728.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_26_728.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_26_728.jpg,0,0.4967537,0,24.98212
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_26_795.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_26_795.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_26_795.jpg,0,0.4967537,0,25.19475
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_26_868.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_26_868.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_26_868.jpg,0,0.5064366,0,25.47887
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_26_943.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_26_943.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_26_943.jpg,0,0.5064366,0,25.76538
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_016.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_016.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_016.jpg,0,0.5064366,0,25.98008
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_090.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_090.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_090.jpg,0,0.5064366,0,26.26309
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_157.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_157.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_157.jpg,0,0.5064366,0,26.47734
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_225.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_225.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_225.jpg,0,0.5064366,0,26.75443
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_297.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_297.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_297.jpg,0,0.5064366,0,26.96135
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_364.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_364.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_364.jpg,0,0.5064366,0,27.23573
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_433.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_433.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_433.jpg,0,0.5064366,0,27.44008
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_507.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_507.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_507.jpg,0,0.5064366,0,27.71059
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_581.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_581.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_581.jpg,0,0.4967537,0,27.97892
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_656.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_656.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_656.jpg,0,0.4870708,0,28.16894
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_724.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_724.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_724.jpg,0,0.4677427,0,28.42114
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_798.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_798.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_798.jpg,0,0.4580598,0,28.64285
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_869.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_869.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_869.jpg,0,0.4580598,0,28.80521
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_27_939.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_27_939.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_27_939.jpg,0.09037393,0.4096831,0,28.99674
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_007.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_007.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_007.jpg,0.1290678,0.3903174,0,29.10337
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_075.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_075.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_075.jpg,0.1290678,0.4000002,0,29.19949
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_143.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_143.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_143.jpg,0.2548323,0.2451871,0,29.27912
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_211.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_211.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_211.jpg,0.2935261,0.2451871,0,29.22866
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_280.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_280.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_280.jpg,0.09037393,0.4096831,0,29.27454
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_354.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_354.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_354.jpg,0,0.4096831,0,29.39099
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_428.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_428.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_428.jpg,0,0.419366,0,29.5564
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_501.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_501.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_501.jpg,0,0.4096831,0,29.72482
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_575.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_575.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_575.jpg,0,0.419366,0,29.84477
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_646.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_646.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_646.jpg,0,0.4096831,0,30.01277
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_713.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_713.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_713.jpg,0,0.419366,0,30.0393
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_782.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_782.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_782.jpg,0,0.419366,0,30.04386
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_855.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_855.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_855.jpg,0,0.4096831,0,30.04322
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_928.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_928.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_928.jpg,0,0.4096831,0,30.0409
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_28_998.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_28_998.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_28_998.jpg,0,0.4096831,0,30.04084
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_069.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_069.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_069.jpg,0,0.3903174,0,30.03666
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_137.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_137.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_137.jpg,0,0.4000002,0,30.03471
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_210.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_210.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_210.jpg,0,0.3903174,0,30.03658
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_279.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_279.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_279.jpg,0,0.3709892,0,30.03596
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_351.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_351.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_351.jpg,0,0.3613063,0,30.03194
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_420.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_420.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_420.jpg,-0.03189984,0.3516234,0,30.02175
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_491.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_491.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_491.jpg,-0.0705937,0.3129296,0,30.01624
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_563.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_563.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_563.jpg,-0.0802766,0.3129296,0,30.01364
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_629.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_629.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_629.jpg,-0.1092876,0.2935638,0,30.01467
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_697.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_697.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_697.jpg,-0.2060411,0.2548699,0,30.00307
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_765.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_765.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_765.jpg,-0.2060411,0.2064932,0,29.98486
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_835.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_835.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_835.jpg,0,0.1774822,0,29.93468
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_906.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_906.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_906.jpg,0,0.2161761,0,29.87652
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_29_976.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_29_976.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_29_976.jpg,0,0.2161761,0,29.85177
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_044.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_044.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_044.jpg,0,0.1968103,0,29.81475
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_112.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_112.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_112.jpg,0,0.2064932,0,29.78199
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_185.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_185.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_185.jpg,0,0.1968103,0,29.7445
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_255.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_255.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_255.jpg,-0.0705937,0.2064932,0,29.71142
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_322.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_322.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_322.jpg,-0.0705937,0.2161761,0,29.67624
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_393.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_393.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_393.jpg,-0.0705937,0.2161761,0,29.65287
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_465.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_465.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_465.jpg,-0.1189705,0.2161761,0,29.62006
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_532.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_532.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_532.jpg,-0.1189705,0.2161761,0,29.59468
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_600.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_600.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_600.jpg,-0.1092876,0.2161761,0,29.56404
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_671.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_671.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_671.jpg,-0.1092876,0.2161761,0,29.53878
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_744.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_744.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_744.jpg,-0.1092876,0.2161761,0,29.51313
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_812.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_812.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_812.jpg,-0.1092876,0.225859,0,29.49284
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_881.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_881.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_881.jpg,-0.02221695,0.225859,0,29.47412
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_30_948.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_30_948.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_30_948.jpg,-0.02221695,0.2451871,0,29.46578
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_018.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_018.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_018.jpg,0,0.225859,0,29.46484
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_088.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_088.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_088.jpg,0,0.2451871,0,29.45682
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_155.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_155.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_155.jpg,0,0.2451871,0,29.4604
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_227.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_227.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_227.jpg,0,0.225859,0,29.44577
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_301.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_301.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_301.jpg,0,0.2161761,0,29.42841
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_372.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_372.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_372.jpg,0,0.1968103,0,29.4043
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_441.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_441.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_441.jpg,0,0.1774822,0,29.35213
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_507.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_507.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_507.jpg,0,0.1677993,0,29.29978
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_580.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_580.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_580.jpg,-0.03189984,0.1677993,0,29.22659
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_647.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_647.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_647.jpg,-0.1092876,0.1677993,0,29.16807
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_720.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_720.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_720.jpg,-0.1673472,0.1677993,0,29.07876
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_791.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_791.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_791.jpg,-0.1673472,0.1677993,0,29.01177
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_861.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_861.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_861.jpg,-0.1673472,0.1677993,0,28.93288
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_31_933.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_31_933.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_31_933.jpg,-0.1673472,0.1387883,0,28.87291
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_004.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_004.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_004.jpg,-0.0705937,0.1194226,0,28.75928
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_072.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_072.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_072.jpg,-0.0802766,0.1194226,0,28.66901
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_143.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_143.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_143.jpg,-0.0802766,0.1097397,0,28.55024
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_214.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_214.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_214.jpg,-0.0802766,0.1097397,0,28.45525
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_284.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_284.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_284.jpg,-0.0802766,0.1097397,0,28.3287
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_355.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_355.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_355.jpg,-0.0802766,0.0904116,0,28.23657
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_423.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_423.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_423.jpg,-0.0802766,0.1097397,0,28.11166
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_492.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_492.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_492.jpg,-0.0802766,0.1097397,0,28.01105
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_566.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_566.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_566.jpg,-0.0802766,0.1097397,0,27.88263
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_635.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_635.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_635.jpg,-0.0802766,0.0904116,0,27.78856
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_706.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_706.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_706.jpg,-0.0802766,0.0904116,0,27.65303
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_777.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_777.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_777.jpg,-0.0802766,0.08072872,0,27.51815
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_844.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_844.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_844.jpg,-0.08995949,0.07104581,0,27.40968
C:\Users\Joel\Documents\selfdriving\IMG\center_2017_05_21_16_34_32_913.jpg,C:\Users\Joel\Documents\selfdriving\IMG\left_2017_05_21_16_34_32_913.jpg,C:\Users\Joel\Documents\selfdriving\IMG\right_2017_05_21_16_34_32_913.jpg,-0.0802766,0.04203483,0,27.29163
